"Name","Score"
"CTD-2128A3.2",0.986265889300983
"C4orf33",0.987305057716096
"AP4B1",0.987564964079494
"RPLP0P2",0.988084913933858
"CD72",0.988084913933858
"LINC01521",0.989378659657288
"CTD-2313N18.7",0.989657849392668
"GMPPB",0.989738964517939
"HDDC2",0.990166542053819
"SLC25A30-AS1",0.990209207011829
"CTD-2090I13.1",0.990299167681282
"ASB16",0.991981362826341
"RP11-996F15.2",0.991990367508453
"BCHE",0.992542623425391
"CTD-2525I3.5",0.992980479744126
"RP1-71H24.1",0.993257842330967
"PSCA",0.993294472344224
"STK31",0.993385010495645
"COX16",0.993535247694536
"CTC-347C20.1",0.993555430577618
"KLHL4",0.993946932802471
"IL20RB-AS1",0.995383419636777
"RP11-363N22.2",0.995563603887412
"RP11-266K4.9",0.996197271606469
"AC079896.1",0.997423413274946
"CTD-2320G14.2",0.997736987295822
"AC015849.19",0.997979549592546
"RP11-838N2.5",0.997998723766743
"RP11-348F1.2",0.998451854529581
"MTCO3P12",1
"PMP2",1
"RP11-356C4.3",1
"FABP5P2",1
"RPS20P14",1
"VWA1",1
"AC016751.3",1
"AC090498.1",1
"EEF1DP5",1
"MT1M",1
"RPL24P4",1
"CDH19",1
"KRT19",1
"RPS4XP11",1
"SFRP5",1
"CASKIN2",1
"SERPING1",1
"RPL30P4",1
"RP11-112J1.1",1
"MT1P3",1
"RP11-175B9.3",1
"MXRA8",1
"AB019441.29",1
"ZFP36L2",1
"SOD3",1
"RPL6P27",1
"CTD-3035D6.1",1
"RPL23AP65",1
"TRAC",1
"RP5-827C21.4",1
"RP11-672L10.3",1
"PLEKHB1",1
"ARL6IP1P2",1
"BOLA3P3",1
"RPS24P8",1
"RPS7P10",1
"NOP56P1",1
"MT-TG",1
"ZFP36L1",1
"RP11-543P15.1",1
"ANXA2P2",1
"CLDN1",1
"RP11-92K2.2",1
"RPL14P1",1
"RP11-338H14.1",1
"CTD-2008L17.2",1
"RP4-575N6.2",1
"RPL12P4",1
"RP11-251G23.2",1
"GRASP",1
"TXNP5",1
"PLP1",1
"RP5-1093G23.1",1
"TRBC2",1
"CTD-2325P2.4",1
"RP11-507E23.1",1
"FAM198B",1
"RPL5P34",1
"RPL5P5",1
"UCK1",1
"RPS15AP38",1
"CYC1",1
"RP11-142A22.3",1
"PSME1",1
"YDJC",1
"CDKN1C",1
"PCOLCE",1
"RP11-218E20.2",1
"RP3-340B19.2",1
"TPM2",1
"LCAT",1
"FABP5P7",1
"SUB1P3",1
"MIEN1",1
"PLET1",1
"AC004980.9",1
"BTBD6",1
"ATP1B2",1
"ZDHHC12",1
"SNRPEP4",1
"SNRPEP2",1
"RPL10AP6",1
"CNFN",1
"HINT1P1",1
"SDC4",1
"EDNRB",1
"CTB-25B13.12",1
"COL6A2",1
"IRF7",1
"TGFBR2",1
"UQCRHL",1
"RP11-545P7.4",1
"RPS3AP6",1
"IL17RC",1
"PSME2P2",1
"WNT6",1
"HNRNPA1P48",1
"ELOVL1",1
"RHBDF1",1
"OSR2",1
"RHOQP2",1
"RP11-660L16.2",1
"CFD",1
"RP3-526F5.2",1
"RP11-488C13.1",1
"RPS23",1
"RP11-123M21.2",1
"RP11-796G6.1",1
"ZNF658B",1
"CD14",1
"CALM2P2",1
"C1QB",1
"RPS2P7",1
"GPR37L1",1
"RP11-517I3.2",1
"ID3",1
"CTA-29F11.1",1
"RP4-657D16.6",1
"RP11-503N18.5",1
"MEOX2",1
"AC092933.3",1
"AC017101.10",1
"SOX8",1
"SEMA3B-AS1",1
"SOX9",1
"DNAJC19P9",1
"EFS",1
"TCEB2P2",1
"GAPDHP65",1
"SLC2A4RG",1
"ATP1A2",1
"RAB34",1
"APBB3",1
"RP11-48B14.1",1
"CTD-2325A15.5",1
"RP11-195F19.5",1
"CTD-3193K9.11",1
"RP11-97C16.1",1
"RHOQP3",1
"RP3-486I3.4",1
"RP4-616B8.4",1
"COX7A2P2",1
"RP11-1055B8.4",1
"RP1-261G23.7",1
"TIMM8BP2",1
"RP11-36C20.1",1
"SLC15A3",1
"ARL6IP4",1
"CDC42EP1",1
"ZFP36",1
"SLC39A1",1
"HOXC-AS1",1
"MRPL40",1
"XXbac-BPG300A18.13",1
"RP11-356I18.1",1
"FAM69C",1
"KRR1P1",1
"ANGPTL7",1
"HIST1H4C",1
"GTF2IP6",1
"NLRP1",1
"MT-TP",1
"GLIS2-AS1",1
"DDR1",1
"CTC-338M12.5",1
"RARRES3",1
"RP11-15I20.1",1
"FOXS1",1
"PACSIN3",1
"MT-TH",1
"RP11-2E11.9",1
"DIO2-AS1",1
"C6orf58",1
"EMILIN1",1
"RP11-288E14.2",1
"FGFBP2",1
"GSTM3",1
"RP1-20I3.3",1
"UFSP1",1
"AC005251.3",1
"RP11-3L10.3",1
"RPS4XP6",1
"RP11-665C16.5",1
"COL8A1",1
"PITPNM1",1
"LINC00982",1
"AC006486.9",1
"RASL12",1
"ACOT2",1
"EEF1B2P6",1
"MT-TL1",1
"SNRPGP10",1
"TMED1",1
"RP11-331H2.4",1
"RP3-402G11.25",1
"RP11-417F21.1",1
"MS4A5",1
"RP11-183C12.1",1
"AC068657.2",1
"RP11-686D22.4",1
"ATP5LP4",1
"CCND1",1
"RP11-166B2.5",1
"RP11-1437A8.6",1
"TXNP4",1
"RP11-19N8.2",1
"MYLPF",1
"AP001350.4",1
"CERS2",1
"CTB-187L3.1",1
"GCGR",1
"SLC35C1",1
"NKX6-2",1
"CTD-2023M8.1",1
"RP11-341G23.2",1
"YTHDF3-AS1",1
"EEF1B2",1
"SHISA3",1
"BGN",1
"DNAJB1",1
"RP11-472N13.3",1
"CSPG4",1
"PLP2",1
"IL17B",1
"PLXNB1",1
"CDC42P6",1
"AP000593.7",1
"CTC-529I10.1",1
"CTD-2134A5.4",1
"CRABP2",1
"MAFA-AS1",1
"MT1G",1
"RP3-441A12.1",1
"TFF3",1
"HEY2",1
"RPS20P10",1
"ARHGEF16",1
"GABARAP",1
"SLPI",1
"TOLLIP-AS1",1
"RNASE10",1
"RPL21P12",1
"TNFRSF1B",1
"RP1-96H9.5",1
"CDO1",1
"ADH1B",1
"GALK1",1
"CNIH2",1
"CALM1P1",1
"FOXD1",1
"RP11-505K9.1",1
"PSPHP1",1
"RP11-56L13.7",1
"MYHAS",1
"RP4-631H13.6",1
"FAM177B",1
"PRRT3-AS1",1
"AC009229.6",1
"RP11-33N14.3",1
"RP11-488C13.5",1
"FCGRT",1
"RP11-10N23.5",1
"IFI35",1
"AC073957.15",1
"ACSM3",1
"RP11-159D12.11",1
"MGP",1
"RP1-63M2.7",1
"C7orf61",1
"RP1-200G19.1",1
"COX7B2",1
"EIF5AL1",1
"RP3-523E19.2",1
"ASPA",1
"RP11-278C7.1",1
"FKBP10",1
"CTC-431G16.2",1
"TRGC2",1
"RP11-1017G21.6",1
"PSMA6P1",1
"RP1-140J1.4",1
"RP11-218F10.3",1
"FIBIN",1
"RPL23AP2",1
"RP3-391O22.1",1
"JAGN1",1
"C1orf123",1
"CTC-429P9.2",1
"RP11-543B16.2",1
"PDK4",1
"MFAP5",1
"RPL24P2",1
"RP11-430L17.1",1
"NPIPA5",1
"RP11-77K12.4",1
"RPL31",1
"TNS2",1
"ARRDC1-AS1",1
"REC8",1
"DUSP6",1
"MRPL9",1
"MYO16-AS1",1
"RP11-25I11.1",1
"RP4-604G5.1",1
"SPCS2P4",1
"RP11-727F15.11",1
"RPS7P1",1
"CTD-2192J16.24",1
"PYCARD",1
"RP11-598F7.3",1
"S100A1",1
"RP11-864I4.4",1
"PKDCC",1
"HYAL2",1
"TH2LCRR",1
"MTND4P12",1
"EIF2S2P4",1
"WI2-85898F10.1",1
"RP11-63A1.1",1
"POP5",1
"FZD2",1
"F3",1
"CAHM",1
"SLC35A1",1
"RP11-78O7.2",1
"RP11-115D19.1",1
"GJA1",1
"NACA2",1
"GRHPR",1
"ATP5A1P2",1
"LRRC31",1
"HES5",1
"HMGB1P5",1
"RP11-298C3.2",1
"FAM207BP",1
"RP11-70D24.1",1
"RP11-305K5.1",1
"LDOC1",1
"HSPE1P2",1
"RP13-49I15.6",1
"AC005229.7",1
"PIM2",1
"RP1-240K6.3",1
"C1QC",1
"C14orf169",1
"HSPE1P4",1
"CRHBP",1
"RP11-278C7.4",1
"MFI2-AS1",1
"CYCSP55",1
"TAF10",1
"RNU6-529P",1
"AP000254.8",1
"RP11-266N13.2",1
"THBS2",1
"RP11-497H16.5",1
"FBLN2",1
"APOC1P1",1
"PRELP",1
"RP11-91J19.3",1
"BMS1P7",1
"RPL23P2",1
"RP11-299M14.2",1
"RP11-1275H24.2",1
"TNNC2",1
"PTBP1",1
"RPLP0P6",1
"CYP4F12",1
"DCN",1
"GGCT",1
"RNU6-242P",1
"RNU6-1046P",1
"ATP5JP1",1
"CTD-2325B11.1",1
"NACA3P",1
"CTD-2113L7.1",1
"RNASEH2A",1
"GK-AS1",1
"CLDN6",1
"RPL10AP2",1
"AF124730.4",1
"HRH2",1
"RP11-1035H13.3",1
"DOLK",1
"RP11-345K20.2",1
"ROM1",1
"SRXN1",1
"NAP1L1P3",1
"RP5-894A10.2",1
"LINC01221",1
"CTC-471J1.9",1
"RP11-592N21.1",1
"ARID5A",1
"ARSEP1",1
"RP11-566K11.7",1
"RPL39",1
"CDC42EP4",1
"COL9A3",1
"TM4SF1",1
"NAPSB",1
"CACYBPP2",1
"TMEM235",1
"SPHK1",1
"VPREB3",1
"TMEM132A",1
"RP11-756J15.3",1
"SCRIB",1
"RP11-453O5.1",1
"HES1",1
"FNDC7",1
"ACTA2",1
"RP3-476K8.3",1
"F11-AS1",1
"RP11-20I23.6",1
"RP13-1032I1.11",1
"AC140481.4",1
"RP11-460N20.4",1
"MEA1",1
"RP11-680A11.5",1
"RPL4P4",1
"TWIST2",1
"OPLAH",1
"RP11-1094H24.3",1
"CTD-2587H24.5",1
"C1QL1",1
"NEU1",1
"TMEM134",1
"AURKB",1
"RP1-182O16.1",1
"FUZ",1
"PROC",1
"SLC25A10",1
"ZNF691",1
"CDKN1A",1
"CLDN19",1
"CTD-2249K22.1",1
"RP11-70F11.7",1
"PLK5",1
"CORO1B",1
"CTC-524C5.2",1
"MARCH9",1
"SARS2",1
"SRPK2P",1
"RP13-685P2.8",1
"ADM",1
"EPHB3",1
"CTD-2587H24.14",1
"RP11-490M8.1",1
"RP11-505E24.3",1
"RP11-91I8.3",1
"RP5-998N21.7",1
"FAM46A",1
"AC021016.7",1
"TTC32",1
"TMEM88",1
"RP11-115M14.1",1
"RPL31P49",1
"RPL31P2",1
"RNU6ATAC2P",1
"RNU6ATAC",1
"AC016712.2",1
"GAS5",1
"AC012146.7",1
"CMTM5",1
"COA4",1
"COL1A2",1
"PET100",1
"HEYL",1
"IL6STP1",1
"RP11-130L8.3",1
"AC231657.1",1
"RP11-120M18.5",1
"RPL7",1
"C1orf137",1
"TRIM21",1
"RP11-787D18.2",1
"SLC5A10",1
"RP11-310H4.6",1
"COL11A1",1
"CH17-189H20.1",1
"RP11-798M19.3",1
"GAS2L3",1
"RP13-131K19.6",1
"CYP51A1",1
"LRRC3-AS1",1
"RP11-110I1.11",1
"ANKRD20A11P",1
"MS4A13",1
"MTX1",1
"RP11-318K12.1",1
"CLDN9",1
"RP11-274B21.5",1
"CTD-2309O5.3",1
"CTD-2282P23.2",1
"RRNAD1",1
"GPSM3",1
"CTA-415G2.2",1
"CRYBA1",1
"AC005306.3",1
"FBP2",1
"RP11-399J13.2",1
"HLA-DPA1",1
"ILVBL",1
"COX6A1",1
"RP11-314A20.1",1
"TRIP6",1
"SPACA9",1
"RXRG",1
"RP11-1017G21.5",1
"RP11-281P23.2",1
"RP5-1057I20.4",1
"GM2A",1
"RP11-126L15.4",1
"DEC1",1
"RP11-402J6.1",1
"RP11-356C4.5",1
"RPL41P2",1
"MTCO2P12",1
"RP11-358N2.2",1
"PRR34-AS1",1
"CTD-3187F8.2",1
"EIF5P1",1
"RP11-1180F24.3",1
"RGS14",1
"RP11-680H20.1",1
"CLUL1",1
"HIGD1AP1",1
"MRPL43",1
"RPL17P40",1
"HAPLN2",1
"RP11-242P2.2",1
"SBSPON",1
"AC010504.2",1
"CLIC3",1
"RP4-693M11.3",1
"CTB-113I20.2",1
"AC006130.3",1
"SHC4",1
"RP11-268I9.3",1
"RP11-27G24.1",1
"RP11-298I3.5",1
"RP11-153F1.2",1
"WDR86",1
"LINC01402",1
"TMC6",1
"CXCL16",1
"RP11-2H3.6",1
"PDE6C",1
"RP11-532F12.5",1
"RP11-544A12.8",1
"ASPRV1",1
"TUBA4B",1
"CTD-2145A24.5",1
"RNU4-17P",1
"RP13-444K19.1",1
"MORC1-AS1",1
"LINC01392",1
"FOXD3-AS1",1
"RP11-370I10.2",1
"CMTM3",1
"FOXD3",1
"RP11-439H13.2",1
"RP11-524K22.1",1
"RP11-62F24.2",1
"RP11-318A15.8",1
"RP11-159L20.2",1
"CTC-255N20.1",1
"FGL2",1
"RP1-241P17.4",1
"RP11-274E7.2",1
"RDH10",1
"RP11-378J18.9",1
"WWC3-AS1",1
"RP11-783K16.5",1
"RP11-841O20.2",1
"AP000233.3",1
"RP11-295I5.3",1
"RBP4",1
"MTFP1",1
"RP11-169K16.8",1
"RP11-666F17.1",1
"RP5-827C21.1",1
"HSD17B8",1
"RP11-214N9.1",1
"RP11-763E3.1",1
"RPS27",1
"RP11-119B16.2",1
"RP11-245J9.4",1
"RP11-110L15.1",1
"RP11-378J18.8",1
"NSFP1",1
"CTD-2006H14.2",1
"CHST3",1
"ZFPL1",1
"RP11-386M24.9",1
"RP11-150D5.2",1
"RP11-533E19.2",1
"RP11-571I18.4",1
"SLC7A2",1
"HNRNPA1L2",1
"PSME2",1
"SPDYE21P",1
"ARRDC2",1
"TUBBP1",1
"ZNF672",1
"C15orf52",1
"RPL39P5",1
"RP11-30K9.5",1
"MTRNR2L3",1
"GPIHBP1",1
"GNG11",1
"RP11-467I20.3",1
"RN7SL718P",1
"DUSP4",1
"RP11-91A18.4",1
"PPOX",1
"NR4A2",1
"RP11-365H22.2",1
"RP11-644N4.1",1
"LINC00387",1
"AC144831.3",1
"FST",1
"CTB-47B8.1",1
"RP11-424N24.2",1
"NLRP7",1
"LEF1",1
"CELA3A",1
"LINC00998",1
"RBBP9",1
"LRRC32",1
"AC072061.2",1
"TSKU",1
"C15orf62",1
"PDPN",1
"Z84812.4",1
"NR1D1",1
"CTD-2619J13.14",1
"RP11-42O15.3",1
"RP4-694B14.8",1
"AC079354.5",1
"RP11-529E10.7",1
"RP11-644K8.1",1
"RP11-382M14.1",1
"AC027119.1",1
"CTD-3025N20.3",1
"GAS6-AS1",1
"TREM2",1
"RP1-111B22.3",1
"HERC2P3",1
"RP11-569A11.1",1
"RPL23AP42",1
"SDC2",1
"U1",1
"ENPP7P7",1
"LA16c-349E10.1",1
"AC093639.1",1
"CARTPT",1
"RPS4XP13",1
"TRPT1",1
"AL162151.3",1
"RP11-889D3.2",1
"GATM-AS1",1
"RP11-292E2.1",1
"RP11-39M21.1",1
"CSF1",1
"LRRC55",1
"ISCA2",1
"FRY-AS1",1
"CTD-2308B18.3",1
"PIPSL",1
"RP11-555M1.3",1
"DIO3OS",1
"FCER1G",1
"RP11-529H20.3",1
"DECR2",1
"GATSL3",1
"MOCS1",1
"LYZL1",1
"RABGEF1",1
"RP11-996F15.4",1
"RP11-66A2.2",1
"DGCR14",1
"PPCS",1
"MIR142",1
"RP11-93H24.3",1
"SLC12A4",1
"RABGGTA",1
"TBCAP2",1
"RP11-809N8.5",1
"PAQR4",1
"RP11-108B14.4",1
"PSMD6-AS2",1
"CITED4",1
"RP11-15J10.1",1
"FN1",1
"RP11-635N19.1",1
"RP11-815J4.7",1
"RN7SK",1
"CTD-2631K10.1",1
"UQCR11",1
"THSD4-AS1",1
"RP11-756A22.7",1
"CTD-2050N2.1",1
"SMIM5",1
"RP11-563K23.1",1
"RP11-1415C14.3",1
"ISYNA1",1
"AC004057.1",1
"RP11-45A17.2",1
"PXDC1",1
"AC079305.10",1
"LINC01169",1
"LINC01060",1
"P2RY12",1
"RP13-554M15.8",1
"CHST14",1
"CTC-264K15.6",1
"RP11-534L6.2",1
"P4HA2-AS1",1
"ZBTB8OSP2",1
"UQCRBP1",1
"INAFM2",1
"AFP",1
"RCBTB2",1
"EEF1B2P2",1
"NDUFB9P2",1
"IGFBP2",1
"FAM26F",1
"RP5-1182A14.5",1
"EPAS1",1
"RP11-445P17.3",1
"RP11-286H15.1",1
"HSP90AA6P",1
"RP11-1217F2.17",1
"RP11-945A11.1",1
"RP5-884C9.2",1
"RP11-269C23.5",1
"NDUFA5P11",1
"HDAC11-AS1",1
"AARD",1
"RP11-98J9.2",1
"RP11-612B6.2",1
"RP11-334C17.6",1
"C16orf89",1
"FA2H",1
"SPDYE5",1
"RP5-1039K5.18",1
"RP11-831F12.4",1
"RP11-145G20.1",1
"ALDH1B1",1
"RPL36A-HNRNPH2",1
"RP11-670E13.6",1
"REEP4",1
"HIGD1B",1
"RP11-73K9.3",1
"DUXA",1
"ANKRD34A",1
"NDFIP1P1",1
"RP11-436F21.1",1
"CTB-113P19.5",1
"ALKBH2",1
"LST1",1
"NOTCH1",1
"ATP12A",1
"YWHAZP4",1
"AC010649.1",1
"CTC-378H22.2",1
"RRAD",1
"RP11-474N24.6",1
"CTB-1144G6.6",1
"RP11-1038A11.3",1
"PEAR1",1
"RP11-6C14.1",1
"XAF1",1
"ANP32AP1",1
"RP11-174N3.4",1
"RP11-297M9.2",1
"NR2C2AP",1
"EEF1DP1",1
"AC079922.2",1
"NDUFB1P1",1
"RP11-619J20.1",1
"CTB-129P6.11",1
"AC007563.5",1
"SPDYE18",1
"AC005262.4",1
"RP11-385F5.5",1
"ANAPC2",1
"RP11-157I4.4",1
"RP11-615I2.1",1
"APOA1",1
"AC005754.7",1
"HIST1H1C",1
"NUDT6",1
"RP11-778D9.4",1
"RP11-215A21.2",1
"RP11-98D18.17",1
"ARFIP2",1
"SMOC2",1
"RAB13",1
"C11orf71",1
"ELDR",1
"MIF",1
"RP4-800F24.1",1
"SNRPB",1
"RP11-458K10.1",1
"RP11-83M16.6",1
"RP11-1191J2.5",1
"CTD-2620I22.1",1
"RP11-178L8.7",1
"MED11",1
"B9D2",1
"HIST3H2A",1
"LINC01075",1
"CTA-481E9.4",1
"MIR4458HG",1
"RP11-7O11.3",1
"SPI1",1
"C19orf73",1
"RPL34P31",1
"KLHL35",1
"TERF1P4",1
"RP5-1119A7.14",1
"CH507-9B2.9",1
"ECM1",1
"ARL6IP1P3",1
"RPL7P1",1
"RP11-802F5.1",1
"RP11-802O23.3",1
"CTD-2013M15.1",1
"FAM159B",1
"RAB24",1
"DERL2",1
"SLCO1C1",1
"PRSS35",1
"TFAP2A-AS1",1
"RP1-81D8.6",1
"RP11-376O6.2",1
"RP11-77G23.2",1
"KLRA1P",1
"RP4-564F22.6",1
"FOXD2",1
"ABI3",1
"LA16c-312E8.2",1
"MAFG-AS1",1
"EMILIN3",1
"CTC-510F12.2",1
"CTD-2081C10.7",1
"SHROOM1",1
"RP11-140K17.3",1
"RP11-98J9.1",1
"OLFML2B",1
"AC104135.2",1
"NRTN",1
"FES",1
"SUB1P1",1
"RP11-32B5.2",1
"RP11-595B24.1",1
"RP11-107N15.1",1
"FKBPL",1
"KIAA1755",1
"RP11-1070N10.5",1
"CYP4B1",1
"AC104534.3",1
"XXbac-BPGBPG55C20.1",1
"RP11-118K6.3",1
"CCDC154",1
"RP11-109D9.4",1
"SERBP1P1",1
"FANCE",1
"CD40",1
"RNU2-63P",1
"RP5-903G2.2",1
"CMP21-97G8.1",1
"ABHD16A",1
"RP11-597D13.9",1
"KIF19",1
"AL022341.3",1
"VPS11",1
"PSMB9",1
"AC092570.2",1
"RP1-102G20.5",1
"RP11-448P19.1",1
"RP11-453D16.1",1
"RP11-567M16.2",1
"TMEM204",1
"RP11-722P11.4",1
"RP11-227G15.11",1
"RP1-138B7.7",1
"AVPI1",1
"RP5-890E16.5",1
"CTC-205M6.1",1
"BTG2",1
"CTD-3096P4.1",1
"LRRC38",1
"RP11-209D14.2",1
"PAPLN",1
"ATP6V1G2-DDX39B",1
"SYDE1",1
"AC062017.1",1
"RP11-715J22.3",1
"PRR22",1
"CTB-32O4.4",1
"BAIAP2-AS1",1
"CCDC71",1
"RP11-11N9.4",1
"LRRC39",1
"LINC01609",1
"RP11-1143G9.4",1
"RP11-567N4.3",1
"RP11-730G20.2",1
"PITPNA-AS1",1
"IL18",1
"LTB",1
"RP11-48B3.4",1
"C1DP1",1
"RP1-89D4.1",1
"RP11-1012A1.4",1
"RP11-389G6.3",1
"NOV",1
"RP5-882C2.2",1
"POLR3GL",1
"RP1-293L6.1",1
"RPL37P6",1
"CTC-559E9.8",1
"UPK1A-AS1",1
"RP11-238I10.1",1
"RP11-364C11.2",1
"MCM3",1
"ABC7-42418200C9.1",1
"AC096664.1",1
"CDKN3",1
"ANKRD20A5P",1
"RP11-87F15.2",1
"RP11-455O6.8",1
"RP11-843B15.2",1
"NPIPA2",1
"CTD-2623N2.5",1
"OARD1",1
"DYNC1I2P1",1
"TWF1",1
"CTC-347C20.2",1
"FAM107A",1
"LSMEM2",1
"CDA",1
"RP11-325L12.6",1
"XXbac-BPG252P9.10",1
"CTC-339F2.2",1
"PYCR1",1
"TMEM150A",1
"RP11-496D24.2",1
"AC008781.7",1
"RP5-1056L3.1",1
"RP11-540O11.7",1
"RP11-1C1.6",1
"RP11-422P24.10",1
"NKAPL",1
"FAM178B",1
"RP11-798L4.1",1
"RP5-1121H13.3",1
"SHFM1P1",1
"C1orf53",1
"RP13-766D20.4",1
"RP5-1059H15.1",1
"RP4-584D14.6",1
"AC005597.1",1
"CRYGB",1
"RP11-732A21.3",1
"RP4-669P10.20",1
"IKBKE",1
"SIX5",1
"RP4-758J18.2",1
"NAALADL2-AS3",1
"RP4-568B10.1",1
"CTD-2026K11.5",1
"TNFRSF8",1
"FLJ16779",1
"MAN2A2",1
"PYDC1",1
"TRIM43",1
"PP7080",1
"RP11-313P22.1",1
"LINC01495",1
"RP11-589F5.4",1
"RP11-83M16.5",1
"RP11-136I14.5",1
"AC108059.1",1
"SPRY2",1
"RP4-549L20.3",1
"LSP1",1
"CSF1R",1
"KB-68A7.1",1
"RP11-756G20.1",1
"OTOS",1
"CTD-2228A4.1",1
"AC012322.1",1
"ANGPTL5",1
"ORC6",1
"CDKN2C",1
"AL590762.11",1
"AC073333.8",1
"RPL3P13",1
"RP11-84A12.1",1
"RP11-379F4.7",1
"IRAK4",1
"UBA7",1
"AK3P2",1
"FBXO6",1
"RP11-81A22.5",1
"RP11-996F15.6",1
"U52111.14",1
"RP11-119H12.1",1
"AC007238.1",1
"IDO1",1
"THBS1",1
"RP11-297N6.4",1
"RP11-481J2.4",1
"RP11-531A24.7",1
"GPR19",1
"RERG",1
"FAM111A",1
"RP11-225H22.4",1
"AP000473.6",1
"RP11-225H22.7",1
"METTL7B",1
"RP11-92C4.6",1
"RP11-190C22.9",1
"RP11-490N5.3",1
"RP11-121M22.1",1
"RPS2P5",1
"RP11-510M2.6",1
"AC005387.2",1
"RP11-723G8.2",1
"CYB561A3",1
"LINGO4",1
"LINC00935",1
"GRXCR1",1
"PIGT",1
"BID",1
"CTC-551A13.2",1
"CTD-2588C8.8",1
"SPDYE2",1
"LRRN4CL",1
"CHCHD4",1
"CTC-273B12.7",1
"RP11-840I19.5",1
"MOSPD1",1
"RP11-54A4.2",1
"RP11-61K9.2",1
"RP11-44N22.3",1
"RP11-134E15.2",1
"TLCD1",1
"RP11-848P1.4",1
"POLR3GP2",1
"MTTP",1
"S100A8",1
"PLAUR",1
"RAMP2",1
"GSTA11P",1
"LINC00903",1
"GDF10",1
"AP001610.5",1
"RP11-803P9.1",1
"CHCHD2P6",1
"RP11-701B16.2",1
"EGR1",1
"AP001059.7",1
"LRTM1",1
"RP11-626G11.6",1
"UPF3AP1",1
"GABRA5",1
"NPR2",1
"SLC16A4",1
"SNRPGP2",1
"SNHG11",1
"RP11-195E2.1",1
"RP11-379F4.9",1
"RP11-5C23.2",1
"RPL24P7",1
"IDNK",1
"NRM",1
"ARHGDIB",1
"NEBL-AS1",1
"bP-2171C21.3",1
"RP6-218J18.2",1
"AP000282.2",1
"CNN2",1
"PECAM1",1
"ENO1-AS1",1
"AP001437.1",1
"SCNN1B",1
"ALDH3B1",1
"FUT1",1
"PSMA6P2",1
"MAMDC4",1
"HSBP1P2",1
"RP11-134L10.1",1
"RP11-433J8.2",1
"RP11-58G13.1",1
"CTD-2396E7.11",1
"CTD-2619J13.3",1
"SAP18P2",1
"RP11-343K8.3",1
"RP11-665C16.8",1
"RP11-401F2.3",1
"RP4-592A1.2",1
"ITGB5-AS1",1
"RP11-552F3.13",1
"AC137723.5",1
"LINC00589",1
"PLTP",1
"SLC51B",1
"DUTP6",1
"EIF4EBP3",1
"RP11-1348G14.1",1
"CTD-2288F12.1",1
"AP000892.6",1
"RP11-219A15.4",1
"RP11-350N15.6",1
"THEG",1
"FAM21FP",1
"CD248",1
"MIR210HG",1
"RP11-476B13.2",1
"RP11-665C16.9",1
"RP5-912I13.1",1
"RP11-30K9.6",1
"TMCO6",1
"HRASLS",1
"ARMC3",1
"RP11-215A19.2",1
"RP11-452L6.8",1
"AC026150.8",1
"RP6-109B7.5",1
"DHH",1
"RAPSN",1
"RP11-69E11.8",1
"CTB-180A7.8",1
"AC016292.1",1
"RP11-546K22.2",1
"KCNS1",1
"PHF19",1
"RP4-583P15.10",1
"DNAJB5",1
"HLA-DOA",1
"RPL21P44",1
"RP11-138H8.2",1
"SCIMP",1
"RP11-522B15.3",1
"ACVRL1",1
"AP000235.2",1
"RP11-334J6.6",1
"AC007389.3",1
"CTB-108O6.2",1
"FAM229A",1
"SNRNP27",1
"HIRIP3",1
"RP11-540O11.4",1
"WASH7P",1
"RP11-734J24.1",1
"AC009120.10",1
"LINC01111",1
"SUGT1P",1
"RP11-294N21.3",1
"RP11-288C18.1",1
"TEPSIN",1
"LINC01479",1
"RASSF2",1
"RPL21P32",1
"RP11-390N6.1",1
"CYP1D1P",1
"RHAG",1
"RPL21P3",1
"PTP4A2P1",1
"CTD-3214K23.1",1
"KDELR3",1
"GDF5",1
"PRELID3B",1
"RASA4DP",1
"AC093323.3",1
"RSPH1",1
"HULC",1
"RP11-50D9.1",1
"SPEF1",1
"RP11-315L6.1",1
"RPL21P75",1
"RP11-70P17.1",1
"RPL21P40",1
"RPL21P11",1
"RP11-109M19.1",1
"CLDN20",1
"CCDC85A",1
"RP11-463O12.3",1
"RBMX2P5",1
"ATP5HP2",1
"AC046143.3",1
"RP11-290M5.4",1
"BOLA1",1
"LL09NC01-251B2.3",1
"CHST2",1
"SCRN3",1
"IMPDH2",1
"RP11-82H13.2",1
"RP11-644F5.16",1
"RP11-348P10.2",1
"RNF17",1
"RP11-46C24.7",1
"FAM66A",1
"RP11-115C21.2",1
"RP11-950C14.3",1
"RP11-272K23.3",1
"RP11-1085N6.3",1
"RP11-216L13.17",1
"GJA4",1
"SPSB2",1
"ZNF385A",1
"FAM181B",1
"UPF3AP2",1
"KB-1562D12.1",1
"RP11-390F4.6",1
"CXCL12",1
"RP11-582E3.4",1
"CHEK2P4",1
"RP11-28H5.2",1
"TMEM191A",1
"RP11-485M7.1",1
"RP11-574K11.24",1
"RPL12P37",1
"MGME1",1
"RP4-635A23.6",1
"RP11-713N11.6",1
"AC005795.1",1
"RP11-122G18.12",1
"RP11-932O9.8",1
"RP13-942N8.1",1
"RP11-352G18.2",1
"CTD-2260A17.1",1
"MT1JP",1
"GNA15",1
"RP11-760H22.2",1
"FAM153A",1
"RPL8P2",1
