"MGI.symbol","Score"
"Ptgir",1.14283630746294e-05
"Prpf31",1.14438075076815e-05
"Ttc9b",1.14931235603089e-05
"Klf10",1.14931235603089e-05
"Tmem42",1.14931235603089e-05
"Rab33b",1.15096046983485e-05
"Gpd2",1.15591758150916e-05
"Ubxn8",1.15591758150916e-05
"Tgfb1i1",1.15784619245609e-05
"Gltscr2",1.16000462184326e-05
"Derl2",1.16255695224064e-05
"Sfpq",1.16255695224064e-05
"Ptprf",1.16409202909782e-05
"Ralgds",1.1643321513449e-05
"Cnpy4",1.16923062503444e-05
"Cbx1",1.1793057951622e-05
"Ccdc68",1.17959108180231e-05
"Dnajb6",1.18398310974871e-05
"Gapdh",1.18776138282508e-05
"Btbd2",1.18945903334003e-05
"Arrdc1",1.18945903334003e-05
"Eid1",1.19286088728488e-05
"Ctr9",1.19456509570914e-05
"Dnajc9",1.19456509570914e-05
"Nrg1",1.20140386413588e-05
"P4ha1",1.2031190524609e-05
"Elmo1",1.2048364442964e-05
"Cxx1c",1.20628983887894e-05
"Ttc39c",1.20655604215833e-05
"Vat1",1.20827784856517e-05
"Dcun1d1",1.21172809710005e-05
"Faim",1.21345654427763e-05
"Fam76a",1.21518721009919e-05
"Slc35a1",1.22213211048461e-05
"Zbtb38",1.22213211048461e-05
"Spock1",1.22387390754273e-05
"Gga2",1.2273642058103e-05
"Ano6",1.2273642058103e-05
"Msh2",1.23261645182203e-05
"Uck2",1.23261645182203e-05
"Tmem43",1.23437169033504e-05
"Mgrn1",1.23437169033504e-05
"Fam50a",1.23612917803212e-05
"Sv2b",1.23788891747479e-05
"Gpatch4",1.23788891747479e-05
"Junb",1.23965091122714e-05
"Rrm2b",1.2414151618558e-05
"Capn10",1.24318167192997e-05
"Mul1",1.2449504440214e-05
"Plaa",1.2449504440214e-05
"Atf6b",1.2449504440214e-05
"Ppp2r4",1.24641392593542e-05
"Arglu1",1.25204820408443e-05
"Fbxl5",1.25382832492816e-05
"Brd9",1.25561072327351e-05
"Fip1l1",1.26097160922949e-05
"Pde2a",1.26555013377971e-05
"Acsl6",1.26635308608494e-05
"Agfg1",1.26815149959843e-05
"Btbd1",1.2717552241109e-05
"Nol10",1.27536816268626e-05
"Rtn4ip1",1.27536816268626e-05
"Gbe1",1.27899033625963e-05
"Polr3d",1.28080489272416e-05
"Nrxn3",1.28444095813888e-05
"Ralb",1.28626247234887e-05
"Dusp28",1.28626247234887e-05
"Cadm3",1.28808631107152e-05
"Pir",1.28991247694326e-05
"Ghr",1.29357180069282e-05
"Rap1gap2",1.2954049638566e-05
"Tpp2",1.2954049638566e-05
"Mrgpre",1.29724046474139e-05
"Zdhhc20",1.3009184902748e-05
"Btbd3",1.30097596167885e-05
"Prkrip1",1.30460589852088e-05
"Fbxl4",1.30645312780639e-05
"Sord",1.3083027107496e-05
"Srrm2",1.31015465001583e-05
"Palm3",1.31200894827307e-05
"Prkca",1.31780580771186e-05
"Atpaf2",1.32131591798863e-05
"Adam15",1.32505531248742e-05
"Pa2g4",1.32994462752353e-05
"Strn3",1.33444550341576e-05
"Hnrnpab",1.33727525127357e-05
"Crlf3",1.34010832338218e-05
"Maged2",1.34200073050366e-05
"Fbxo45",1.34389554237792e-05
"Erlec1",1.34769239125104e-05
"B4galt6",1.34959443368974e-05
"Nampt",1.34959443368974e-05
"Pcmtd2",1.35340576819117e-05
"Tmem151b",1.35451906413821e-05
"Lmbr1",1.35531506570988e-05
"Ebag9",1.35531506570988e-05
"Chfr",1.36297652135005e-05
"Decr1",1.36489796534531e-05
"Josd1",1.36489796534531e-05
"Med4",1.36874816864737e-05
"Ptrh1",1.36945555127237e-05
"Sirt3",1.37260814403333e-05
"Trak1",1.37454180314365e-05
"Ampd3",1.37454180314365e-05
"Clcn7",1.38035749926132e-05
"Mrpl24",1.38814620787321e-05
"Orc4",1.38814620787321e-05
"Arhgap26",1.38959718517258e-05
"Mical1",1.38959718517258e-05
"Tle4",1.39009955478275e-05
"2810428I15Rik",1.39264590802181e-05
"Ifnar1",1.39401367176664e-05
"Tdrd7",1.39793770487506e-05
"Prkag1",1.39990344695056e-05
"Rcbtb1",1.39990344695056e-05
"Scnm1",1.40581560880617e-05
"Msl3",1.40976952440917e-05
"Srrm1",1.41000013479066e-05
"Vps18",1.41373344569749e-05
"Oxa1l",1.41571916550331e-05
"Arhgef25",1.41771920955516e-05
"Plin2",1.41969813752182e-05
"Specc1l",1.41969813752182e-05
"Rb1cc1",1.42169139537623e-05
"Nsmce2",1.42169139537623e-05
"Grm7",1.42968963837779e-05
"Pwp1",1.43772835594811e-05
"Ifngr1",1.4417629495308e-05
"Syvn1",1.4417629495308e-05
"Kcna1",1.44378406499439e-05
"Fahd1",1.44378406499439e-05
"Ncor1",1.44986272035069e-05
"Pik3r2",1.45189405132894e-05
"Eml2",1.45596439927183e-05
"Larp4",1.45596439927183e-05
"Fktn",1.45596439927183e-05
"Zfyve19",1.45800342197872e-05
"Zfp948",1.46004501434208e-05
"Sac3d1",1.46004501434208e-05
"Skiv2l",1.46823713796578e-05
"Lman2l",1.47029162184035e-05
"Iars2",1.47029162184035e-05
"AW209491",1.4723486926827e-05
"Slc25a25",1.47647060685404e-05
"BC003965",1.47853545598177e-05
"Golga4",1.48060290367477e-05
"Lonp2",1.4826729528395e-05
"Pcbp2",1.48474560638528e-05
"Zdhhc3",1.48474560638528e-05
"Ptprr",1.48682086722426e-05
"Izumo4",1.48682086722426e-05
"Senp3",1.49306232266479e-05
"Fam192a",1.49698830651235e-05
"Lin37",1.49932734885567e-05
"Tpst2",1.49932734885567e-05
"Kctd5",1.50142094252717e-05
"Trpa1",1.50351716689191e-05
"Rps17",1.50595722583723e-05
"Rbbp4",1.50771751945553e-05
"Mau2",1.5098216535388e-05
"Adrbk1",1.51004918437328e-05
"Tmem167",1.51192843008409e-05
"Acsl1",1.51826464400026e-05
"Snrnp35",1.51826464400026e-05
"Rpl7l1",1.5187771723445e-05
"Ate1",1.52462474642527e-05
"Ilkap",1.52462474642527e-05
"Daxx",1.52462474642527e-05
"S100a1",1.52462474642527e-05
"Stk38l",1.52887812561021e-05
"E2f6",1.52887812561021e-05
"Nhp2l1",1.53025741838065e-05
"Ppm1l",1.53100881738194e-05
"Rabepk",1.53314218123939e-05
"C2cd2l",1.53314218123939e-05
"Wdfy1",1.53314218123939e-05
"Ube2o",1.53527822016087e-05
"Rars",1.53530222839744e-05
"Mark3",1.53955833512356e-05
"Rpl17",1.54126769327874e-05
"Ankrd40",1.54640699590997e-05
"Camta2",1.54815079718462e-05
"Wdr61",1.55030564519062e-05
"Gclc",1.55030564519062e-05
"Hspa13",1.55678639520024e-05
"Mrps25",1.5654653215534e-05
"Pgls",1.56764184581071e-05
"Mrpl19",1.56982109318132e-05
"Uba6",1.56982109318132e-05
"Magi3",1.57731189665407e-05
"Timm44",1.5785653744009e-05
"Sv2c",1.57932925746335e-05
"Ece1",1.58298921983461e-05
"Pknox2",1.58515232667109e-05
"Cfap36",1.58538551936722e-05
"Pex5",1.58735346820367e-05
"Zfp637",1.58955736020774e-05
"Ccs",1.59397340785175e-05
"Asb6",1.59397340785175e-05
"Blvra",1.59439805652206e-05
"Wdr43",1.59618556960977e-05
"Serpinb1a",1.60283864339892e-05
"Angel1",1.60300229663948e-05
"Gatad2a",1.60728788038963e-05
"Gle1",1.60951666445063e-05
"Qrsl1",1.60951666445063e-05
"Vamp3",1.60951666445063e-05
"Ubr7",1.62070236375769e-05
"Fbxo34",1.62070236375769e-05
"Sdc3",1.62294788105212e-05
"Kin",1.62294788105212e-05
"Smarcb1",1.62970124356321e-05
"Rabl3",1.62970124356321e-05
"Gabrg2",1.63195797829412e-05
"Sun1",1.63195797829412e-05
"Plk2",1.63195797829412e-05
"Gphn",1.63421752515514e-05
"Prdx4",1.63874506772823e-05
"Mrpl13",1.64783403567269e-05
"Pphln1",1.64783403567269e-05
"Ifrd1",1.65011335481751e-05
"Commd8",1.65239551109246e-05
"Gpm6a",1.65549464470939e-05
"Gstm1",1.65549464470939e-05
"Rragd",1.65696834759034e-05
"Hs3st5",1.65696834759034e-05
"Pias4",1.65696834759034e-05
"Fibp",1.65925903409965e-05
"Pnpla8",1.66155257031187e-05
"Gabra2",1.6661482044513e-05
"Ddx52",1.6661482044513e-05
"Mt2",1.66686664631173e-05
"Aifm1",1.66845030868925e-05
"Wdsub1",1.66845030868925e-05
"Mrps9",1.67075527525161e-05
"Nomo1",1.67075527525161e-05
"Ipo7",1.67537380800465e-05
"Rpl5",1.67693342676424e-05
"Fam3a",1.67768738053052e-05
"Cpsf6",1.684645360781e-05
"Tmem135",1.68697045234986e-05
"Bclaf1",1.69162930181783e-05
"Gins4",1.69396306609511e-05
"Hspb11",1.69629972765847e-05
"Max",1.69863928970472e-05
"Rusc2",1.70098175543374e-05
"Fam136a",1.70332712804845e-05
"Rpl31",1.70829309599781e-05
"Kcnk1",1.71038071928283e-05
"Gnb2l1",1.71153240437598e-05
"Nts",1.71865046512757e-05
"Gdpd5",1.71982639884969e-05
"Dnajc6",1.72477487298567e-05
"Fam120b",1.72694143977407e-05
"Ina",1.72931900041275e-05
"Trim3",1.73169950661449e-05
"Cwc25",1.73169950661449e-05
"9530068E07Rik",1.73424179739988e-05
"Rpap3",1.73646936868362e-05
"Ocrl",1.73646936868362e-05
"Ppib",1.74232129835094e-05
"Hspa2",1.74364633469533e-05
"Tceal3",1.74604458249499e-05
"Fbxo21",1.74604458249499e-05
"Ipo4",1.75325714895108e-05
"Ddx54",1.76049651866246e-05
"Cpt2",1.76049651866246e-05
"Ndufaf2",1.76192788813741e-05
"Entpd5",1.76776278013121e-05
"Lactb2",1.76776278013121e-05
"Agfg2",1.76818831205217e-05
"Exoc4",1.77262193812934e-05
"Ube2g1",1.77262193812934e-05
"Nqo2",1.77446837901481e-05
"Ilf2",1.77749311382403e-05
"Pex3",1.77749311382403e-05
"Ap2b1",1.77761579532549e-05
"Smndc1",1.77993321655951e-05
"Dhx32",1.77993321655951e-05
"Rad23b",1.78237633362779e-05
"Sf1",1.78237633362779e-05
"Sap30bp",1.78482246833836e-05
"Dgkh",1.78881120923696e-05
"Mrps11",1.78972380394028e-05
"Ddah2",1.79217901146653e-05
"Zfyve28",1.79463724990488e-05
"Dpp9",1.79709852258076e-05
"Dck",1.79956283282276e-05
"Drosha",1.80203018396271e-05
"Zfp655",1.8045005793356e-05
"Phyhipl",1.8045005793356e-05
"Epm2aip1",1.80697402227964e-05
"Nat8l",1.80936225980257e-05
"Rnf125",1.80936225980257e-05
"Anapc7",1.80945051613623e-05
"Pts",1.81689833664345e-05
"Jph3",1.82071817062957e-05
"Myo5a",1.82542249966322e-05
"Psme4",1.82937270186839e-05
"Map2k5",1.83689426764278e-05
"Synm",1.83860412798089e-05
"Get4",1.83940763424895e-05
"Stam2",1.84444365477819e-05
"Cnih4",1.84949208098962e-05
"Lpgat1",1.85708804038113e-05
"Rab35",1.85708804038113e-05
"Ube4a",1.85962625913924e-05
"Zcchc10",1.8647120655476e-05
"Tmtc4",1.86981038657869e-05
"Arhgap12",1.87492124959807e-05
"Nans",1.87492124959807e-05
"Safb",1.87492124959807e-05
"Sfxn1",1.88428713767216e-05
"Hnrnpdl",1.88428713767216e-05
"Cdh2",1.8851807113258e-05
"H3f3a",1.88697574467522e-05
"Zmym2",1.88775345840443e-05
"Rpe",1.8954906707038e-05
"Tmem47",1.89807607666435e-05
"Eif4g3",1.9032564121224e-05
"Ppp1r8",1.9032564121224e-05
"Fbxl16",1.90427791548479e-05
"Pxmp4",1.90585134854675e-05
"Sugt1",1.91090644108978e-05
"Hnrnpu",1.91105077612798e-05
"Hsd17b7",1.91105077612798e-05
"Lman1",1.91105077612798e-05
"Tifa",1.91105077612798e-05
"Pum1",1.91626296651371e-05
"Bet1l",1.92672574711093e-05
"Grb14",1.92934946257707e-05
"Pik3cd",1.93723991369466e-05
"Med10",1.94181704442345e-05
"Gtf2a1",1.94251633676337e-05
"Dkc1",1.94251633676337e-05
"Tmem258",1.94672243167636e-05
"Slc25a19",1.94780569047382e-05
"Gpr35",1.94780569047382e-05
"Tcerg1",1.95045522511755e-05
"Spp1",1.95278425780075e-05
"Tomm40",1.95310800298584e-05
"Cdc16",1.95576402760705e-05
"Ulk2",1.96375161732216e-05
"Pithd1",1.96495589579233e-05
"Chmp4b",1.9653790300263e-05
"Dgkg",1.96642066430585e-05
"Armc6",1.96909297573467e-05
"Rrp36",1.97712953219441e-05
"2410006H16Rik",1.98219515975289e-05
"Tipin",1.98250362387343e-05
"Cyp2j6",1.98519559661091e-05
"Fam96a",1.98960422828735e-05
"Sh3bp5l",1.99329126525144e-05
"Mnat1",1.99599641685975e-05
"C77080",1.99870487213332e-05
"Zfp330",2.00141663465799e-05
"Dcun1d4",2.00413170802297e-05
"Snrpa1",2.00413170802297e-05
"Cdc27",2.00685009582092e-05
"Crtc2",2.00957180164787e-05
"Trp53",2.01229682910329e-05
"Arhgef10l",2.01502518179006e-05
"Tln2",2.01761282146617e-05
"Ei24",2.01775686331447e-05
"Capn7",2.01775686331447e-05
"Rbm3",2.03105029852679e-05
"Pomgnt2",2.03174727704252e-05
"Msrb1",2.03253245563939e-05
"Arl5a",2.03421706043554e-05
"Vezt",2.03421706043554e-05
"Chtop",2.03529452786844e-05
"Myg1",2.04596912574789e-05
"Rpl18",2.04933742313806e-05
"Polr3c",2.06191944565776e-05
"Tgs1",2.07309513379818e-05
"Ppfia2",2.0787033953532e-05
"Sf3b4",2.08432530784181e-05
"E2f4",2.09561020378564e-05
"Pnrc1",2.10410992946151e-05
"Slc10a6",2.10410992946151e-05
"Prkab2",2.1097936373614e-05
"Wbp1",2.11549115928878e-05
"Wdr53",2.11549115928878e-05
"Serbp1",2.1183451098343e-05
"Yme1l1",2.12120252507954e-05
"Tmem261",2.12209003164761e-05
"Bbip1",2.12577246542011e-05
"Nfyb",2.13266690787676e-05
"Ecd",2.13554170276574e-05
"Wtap",2.14057387145019e-05
"Psmg3",2.14418702556927e-05
"mt-Rnr1",2.14843137499378e-05
"Bop1",2.15576311887963e-05
"Brd7",2.15866591669371e-05
"Prr14",2.16739542943963e-05
"Rwdd4a",2.17323274194751e-05
"Cdip1",2.1817481812907e-05
"Orai2",2.18201524273459e-05
"Pfkl",2.18788797571935e-05
"Tmem55b",2.1902485261037e-05
"Asphd2",2.19082967339952e-05
"Plp1",2.19082967339952e-05
"Arhgef7",2.19377493030208e-05
"Crtac1",2.19672375025438e-05
"Golga5",2.19967613708741e-05
"Uba5",2.20069389566213e-05
"Herc2",2.20263209463575e-05
"Moxd1",2.20450042733302e-05
"Vps11",2.20559162673758e-05
"Zfp511",2.20559162673758e-05
"Cd2ap",2.20855473723471e-05
"Zcchc9",2.21746557757009e-05
"Exosc2",2.21746557757009e-05
"Slc15a4",2.22044304013868e-05
"Hmgn3",2.22640876211499e-05
"Slc35b4",2.22640876211499e-05
"Prkcq",2.22746198479167e-05
"Psenen",2.22902721311708e-05
"Rpl12",2.22992694213772e-05
"Abtb1",2.2323889056517e-05
"Nus1",2.23538439518444e-05
"Mcts2",2.23538439518444e-05
"Exoc6b",2.24138622916892e-05
"Mfsd11",2.25343342562908e-05
"Vsnl1",2.25522842308888e-05
"Smc4",2.25645431589216e-05
"Rgs19",2.25645431589216e-05
"Morc3",2.2594788504162e-05
"Akt3",2.26620091592208e-05
"Prpf6",2.26857435864499e-05
"Flywch1",2.26857435864499e-05
"Tsen15",2.27010734108059e-05
"Srgap3",2.27161350932216e-05
"Aptx",2.27770280610403e-05
"Bbs5",2.28075296006367e-05
"Uaca",2.28579258191974e-05
"Tbl1x",2.28686429878524e-05
"Rnf145",2.29299037150617e-05
"Appbp2",2.30528684527406e-05
"Erc2",2.30837022186106e-05
"Tardbp",2.31145730963302e-05
"Myc",2.31454811255994e-05
"Slc31a2",2.3176426346155e-05
"Wdr75",2.32694855534677e-05
"Ggh",2.33628809164612e-05
"Hsd17b4",2.33940875917832e-05
"Slc35a2",2.33940875917832e-05
"Naa50",2.34253317776282e-05
"Prpf40a",2.34879328412155e-05
"Mkln1",2.3550684428254e-05
"Ccdc136",2.3550684428254e-05
"Hccs",2.36135868603748e-05
"Ankrd17",2.36450947440151e-05
"Hey1",2.36450947440151e-05
"Snph",2.37082240481332e-05
"Wdr83os",2.37428997939089e-05
"Cyb5r4",2.38032024525662e-05
"Kcnt1",2.38193025643226e-05
"Hid1",2.38193025643226e-05
"Phkg2",2.3866711493366e-05
"Gatc",2.3866711493366e-05
"Tnpo2",2.40240251069082e-05
"Tmem158",2.40901959125463e-05
"Tvp23a",2.4169596169341e-05
"Ccdc90b",2.42187452160217e-05
"Pnn",2.42717422359584e-05
"Ak5",2.42832510917991e-05
"Psmg1",2.42832510917991e-05
"Thnsl1",2.43155619793611e-05
"Plekhm3",2.43802998594961e-05
"Erich1",2.43802998594961e-05
"Med19",2.45635944571869e-05
"Scap",2.46735442236517e-05
"Zmynd8",2.47063220923114e-05
"Cep170",2.47391391455073e-05
"Rlim",2.48048909720781e-05
"Tspan12",2.48048909720781e-05
"Zmat5",2.49009311752097e-05
"Llph",2.49368666741028e-05
"Slc35e3",2.49699591869467e-05
"Zmynd11",2.50362628106359e-05
"Bin3",2.50694740054074e-05
"Adora1",2.51138381958831e-05
"Slc24a2",2.51360153709114e-05
"Arsa",2.51693456258038e-05
"Gga1",2.53030647766675e-05
"Tmem246",2.53214222844671e-05
"Tmem86a",2.53365943083888e-05
"Zbtb7a",2.5403773360842e-05
"Nudt18",2.55048425482421e-05
"Echs1",2.55386126096283e-05
"Ngly1",2.55386126096283e-05
"Ubqln4",2.55724229080584e-05
"AI593442",2.5681403825524e-05
"Rpl11",2.5698487829593e-05
"Usp12",2.57080673250113e-05
"Tmem237",2.57622373942094e-05
"Arfgef2",2.57761320654866e-05
"Snx13",2.57761320654866e-05
"Timm50",2.57761320654866e-05
"Tra2b",2.58059848935269e-05
"Faf1",2.58443589505752e-05
"Htr1d",2.58785333045917e-05
"Kcmf1",2.60156378001491e-05
"Dip2c",2.60844348986832e-05
"Tspan4",2.61140587182999e-05
"Tango2",2.61154509308118e-05
"Ifit1",2.61188948116833e-05
"Zfp180",2.61188948116833e-05
"Pex14",2.61879375813758e-05
"Ggps1",2.62026742319252e-05
"Hdac11",2.62470814876492e-05
"Ndufaf4",2.62918097450247e-05
"Zfp954",2.63265161089187e-05
"Atrnl1",2.63612636999275e-05
"Fgfr1",2.63960525615768e-05
"Eef1d",2.64657542711016e-05
"Mrps16",2.65356215865043e-05
"Cbx5",2.66758544342131e-05
"Kras",2.67462206677695e-05
"Cenpb",2.68520832688691e-05
"Thap7",2.69583228283537e-05
"Uhmk1",2.69666932040926e-05
"Dcaf11",2.6993819989424e-05
"Lclat1",2.70578584037345e-05
"Nup50",2.70649405388926e-05
"Arfgap1",2.71362296869703e-05
"Syt7",2.71492956519298e-05
"Asic2",2.7227499707411e-05
"Pi4ka",2.72434803086102e-05
"Gnb5",2.73321262169049e-05
"Tnpo3",2.73511122779125e-05
"C87436",2.73870745530811e-05
"Dhx36",2.74591267996869e-05
"Mfap3",2.74591267996869e-05
"Usp48",2.75313496064953e-05
"Brix1",2.76400044021233e-05
"Sptlc2",2.76400044021233e-05
"Ermp1",2.76763083365435e-05
"Gapvd1",2.77490449793463e-05
"Amacr",2.77854777779226e-05
"Uso1",2.78584725552198e-05
"Slc19a1",2.78584725552198e-05
"Rnf112",2.78906720787229e-05
"Fkbp15",2.78950346243832e-05
"Uck1",2.80316529776678e-05
"Nlk",2.80784935879392e-05
"Etv1",2.81732627695584e-05
"Tmem120b",2.82630377473263e-05
"1110007C09Rik",2.82795420560019e-05
"Enpp4",2.83371605423191e-05
"Clip1",2.83742875079684e-05
"Nkiras2",2.84114582468083e-05
"Rps19bp1",2.84114582468083e-05
"Chrac1",2.84486728047072e-05
"Farsa",2.84859312275762e-05
"E2f1",2.84859312275762e-05
"Pomgnt1",2.85605798520784e-05
"Clk1",2.85605798520784e-05
"Spg21",2.8635404488444e-05
"Slc22a17",2.87460395655538e-05
"Cox10",2.87479722721803e-05
"Bhlhb9",2.87479722721803e-05
"Csrp2",2.88232385532018e-05
"Spryd4",2.88232385532018e-05
"Mrrf",2.89364705387706e-05
"Ube2f",2.89364705387706e-05
"Ccdc126",2.89364705387706e-05
"Utrn",2.89392369295763e-05
"Porcn",2.90880692561824e-05
"Huwe1",2.91260804488135e-05
"Mon1a",2.91641363400388e-05
"Gpatch8",2.92022369765745e-05
"Gmcl1",2.92403824051794e-05
"Tmeff1",2.92785726726552e-05
"Fbxo6",2.93168078258461e-05
"Gm10925",2.93388067563987e-05
"Dnajb2",2.93781286328993e-05
"Plrg1",2.93781286328993e-05
"Wdr13",2.93934129769655e-05
"Tbc1d14",2.93934129769655e-05
"Birc2",2.93934129769655e-05
"Tmem126a",2.94272552978309e-05
"Tmem117",2.94317830687967e-05
"Med27",2.94317830687967e-05
"Usp39",2.94317830687967e-05
"Snrnp200",2.95857146421379e-05
"Golph3l",2.95857146421379e-05
"Jakmip2",2.96243105725938e-05
"Hddc2",2.96629518122953e-05
"Chm",2.97016384085163e-05
"Gbf1",2.97403704085741e-05
"Wdfy3",2.97791478598291e-05
"Pes1",2.9817970809685e-05
"Tmem164",2.98568393055886e-05
"Ric8b",2.98568393055886e-05
"Prcp",2.989575339503e-05
"Dennd5a",2.989575339503e-05
"Arl4a",2.989575339503e-05
"Dpp10",2.9922526041274e-05
"Rbfa",2.9934713125543e-05
"Slc38a7",3.00127697001338e-05
"Oasl2",3.01301980608877e-05
"Rab8b",3.01301980608877e-05
"Arih2",3.01694326384627e-05
"Pddc1",3.02213546905442e-05
"Alg5",3.0248039766559e-05
"Clint1",3.03268311780107e-05
"Samd8",3.03268311780107e-05
"Wrnip1",3.03268311780107e-05
"Bcl10",3.03662961099437e-05
"Ddx50",3.04058072567415e-05
"Picalm",3.04849683873741e-05
"Dmtf1",3.05643149552327e-05
"Stt3a",3.05643149552327e-05
"Rimkla",3.05773736663127e-05
"Twf2",3.06040578987273e-05
"Med7",3.06836833464429e-05
"Gpatch11",3.07302771239846e-05
"Dpysl5",3.078139474938e-05
"Bbs4",3.0843493840486e-05
"Fto",3.10040530547762e-05
"Hmgb1",3.10140555150745e-05
"Msl1",3.10846144054513e-05
"Rapgef6",3.11249656874489e-05
"Ndufaf7",3.11930460133117e-05
"N6amt1",3.12058097092312e-05
"Dnajc14",3.12058097092312e-05
"Emg1",3.12868426678707e-05
"Ppa2",3.13274301211065e-05
"Armc10",3.13680649557592e-05
"Mtfr1",3.14087472209895e-05
"Emc1",3.15049665807149e-05
"Dcakd",3.15310790924177e-05
"Minpp1",3.15719515724543e-05
"Rpa3",3.16128717295405e-05
"Ppp4c",3.16538396131048e-05
"Sil1",3.16948552726205e-05
"Mageh1",3.16948552726205e-05
"Aff4",3.17359187576065e-05
"Rngtt",3.17359187576065e-05
"Kctd6",3.17770301176255e-05
"Mfn1",3.17770301176255e-05
"Cdadc1",3.18593966612416e-05
"Rrbp1",3.18593966612416e-05
"Wdr45b",3.18905561848784e-05
"1500011K16Rik",3.19025826695098e-05
"Eif2s3y",3.19419553008742e-05
"N6amt2",3.20274739688294e-05
"Fam92a",3.20309571904098e-05
"Pmpcb",3.20661543114526e-05
"Nck1",3.23158570591342e-05
"Cntnap2",3.23994793627448e-05
"Nob1",3.23994793627448e-05
"Mdm2",3.24413635006786e-05
"Gpcpd1",3.24832963631253e-05
"Snd1",3.26515160662773e-05
"Ptpn1",3.26515160662773e-05
"Pycr2",3.2693693307864e-05
"Clasp1",3.27781949240763e-05
"Parg",3.28628930555791e-05
"Ipo9",3.29053159414508e-05
"Aga",3.29903096076087e-05
"Tdrkh",3.29903096076087e-05
"Cln6",3.30755008057541e-05
"Bnip2",3.30755008057541e-05
"Man1c1",3.30755008057541e-05
"Angel2",3.31608899438528e-05
"Pld5",3.32036588680755e-05
"Rbm34",3.32464774306076e-05
"Sdccag8",3.32893456826525e-05
"Glrx",3.33322636754595e-05
"Dnajc30",3.34182490885886e-05
"Zdhhc12",3.34349936833274e-05
"Utp14a",3.34613166116411e-05
"Commd6",3.3545213039887e-05
"Micu1",3.3545213039887e-05
"Cxxc1",3.35476015478948e-05
"Znhit2",3.36004429129727e-05
"Zc3h7a",3.36340866811188e-05
"Dnajb14",3.36340866811188e-05
"Ist1",3.36557530504271e-05
"Sec14l1",3.37641906534277e-05
"Gtf3c3",3.38076591903309e-05
"Exoc1",3.38947473941078e-05
"Tram1l1",3.38947473941078e-05
"Wwp2",3.40257583032017e-05
"Gba",3.40257583032017e-05
"Slc29a1",3.4069529775075e-05
"Sema4d",3.4069529775075e-05
"Fut8",3.4069529775075e-05
"Iqcb1",3.41572247845384e-05
"Med16",3.42011484264437e-05
"Lsm1",3.42891482457424e-05
"Chchd4",3.42891482457424e-05
"Fam171a1",3.44215300982426e-05
"Gmppa",3.44215300982426e-05
"Tk2",3.45100400271347e-05
"Socs2",3.46876746419192e-05
"Mpv17l",3.46876746419192e-05
"Tsfm",3.47789676546338e-05
"Bhlha9",3.48010115328356e-05
"Ddhd2",3.48214401750528e-05
"Actl6b",3.48359868422388e-05
"Zmiz2",3.48661317433593e-05
"Txnl4a",3.48747775217799e-05
"Kat7",3.48930885412706e-05
"Lsm10",3.49108749284852e-05
"Hist3h2a",3.51223225210325e-05
"Ifi35",3.51223225210325e-05
"Srsf1",3.52255269520099e-05
"Tfip11",3.52255269520099e-05
"Pigp",3.52374372727088e-05
"Fdx1l",3.52456411821447e-05
"D230025D16Rik",3.52706849831349e-05
"Orc6",3.53611573849866e-05
"Thoc7",3.53627121979948e-05
"Arf2",3.55427290443685e-05
"Rpl7a",3.55882528666381e-05
"Fbxl3",3.56338291592095e-05
"Rbm28",3.56338291592095e-05
"Mospd3",3.56338291592095e-05
"Naca",3.56711880248766e-05
"Hibadh",3.56794579758329e-05
"Snhg6",3.57012341229901e-05
"Sgip1",3.57251393703067e-05
"Akap8",3.57708733964773e-05
"Isoc1",3.58624995595375e-05
"Hint3",3.60463858406318e-05
"Mcl1",3.60924898004435e-05
"Ypel4",3.60924898004435e-05
"Mut",3.61114684276685e-05
"C330007P06Rik",3.61386468244653e-05
"Nrbf2",3.6184856966979e-05
"Srsf9",3.62311202823152e-05
"Pde1c",3.63702298092974e-05
"Meaf6",3.63702298092974e-05
"Arfrp1",3.64167063602048e-05
"Katnal1",3.64632363563188e-05
"Ppm1f",3.65564569027068e-05
"Gpr137b",3.67435417446469e-05
"Gne",3.67904473893878e-05
"Cxxc5",3.68374069176891e-05
"Uggt1",3.68844203845651e-05
"Slc37a4",3.69314878450803e-05
"Dusp11",3.69786093543473e-05
"Tpra1",3.70257849675288e-05
"Tmf1",3.71202987265305e-05
"Wdr73",3.74051442496499e-05
"Hectd3",3.75005289856139e-05
"Rpap2",3.7644016583768e-05
"Slc39a3",3.77399492964085e-05
"Dus1l",3.77879981146054e-05
"Tradd",3.78556902036573e-05
"Rps6ka2",3.79171395142474e-05
"Aldh7a1",3.79324750889109e-05
"Copb2",3.80774490215112e-05
"Aspscr1",3.80774490215112e-05
"Spire2",3.8163818192904e-05
"Gstz1",3.8174375147749e-05
"Brd8",3.8222921431284e-05
"Tsr1",3.83201807214626e-05
